30B;29;64001;64200;22423;23495;20995;20995;24341;24341
30B;29;64201;64400;22531;23603;21103;21103;24449;24449
30B;29;64401;64600;22639;23711;21211;21211;24557;24557
30B;29;64601;64800;22747;23819;21319;21319;24665;24665
30B;29;64801;65000;22855;23927;21427;21427;24773;24773
30B;29;65001;65200;22963;24035;21535;21535;24881;24881
30B;29;65201;65400;23071;24143;21643;21643;24989;24989
30B;29;65401;65600;23179;24251;21751;21751;25097;25097
30B;29;65601;65800;23287;24359;21859;21859;25205;25205
30B;29;65801;66000;23395;24467;21967;21967;25313;25313
30B;29;66001;66200;23503;24575;22075;22075;25421;25421
30B;29;66201;66400;23611;24683;22183;22183;25529;25529
30B;29;66401;66600;23719;24791;22291;22291;25637;25637
30B;29;66601;66800;23827;24899;22399;22399;25745;25745
30B;29;66801;67000;23935;25007;22507;22507;25853;25853
30B;29;67001;67200;24043;25115;22615;22615;25961;25961
30B;29;67201;67400;24151;25223;22723;22723;26069;26069
30B;29;67401;67600;24259;25331;22831;22831;26177;26177
30B;29;67601;67800;24367;25439;22939;22939;26285;26285
30B;29;67801;68000;24475;25547;23047;23047;26393;26393
30B;29;68001;68200;24583;25655;23155;23155;26501;26501
30B;29;68201;68400;24691;25763;23263;23263;26609;26609
30B;29;68401;68600;24799;25871;23371;23371;26717;26717
30B;29;68601;68800;24907;25979;23479;23479;26825;26825
30B;29;68801;69000;25015;26087;23587;23587;26933;26933
30B;29;69001;69200;25123;26195;23695;23695;27041;27041
30B;29;69201;69400;25231;26303;23803;23803;27149;27149
30B;29;69401;69600;25339;26411;23911;23911;27257;27257
30B;29;69601;69800;25447;26519;24019;24019;27365;27365
30B;29;69801;70000;25555;26627;24127;24127;27473;27473
30B;29;70001;70200;25663;26735;24235;24235;27581;27581
30B;29;70201;70400;25771;26843;24343;24343;27689;27689
30B;29;70401;70600;25879;26951;24451;24451;27797;27797
30B;29;70601;70800;25987;27059;24559;24559;27905;27905
30B;29;70801;71000;26095;27167;24667;24667;28013;28013
30B;29;71001;71200;26203;27275;24775;24775;28121;28121
30B;29;71201;71400;26311;27383;24883;24883;28229;28229
30B;29;71401;71600;26419;27491;24991;24991;28337;28337
30B;29;71601;71800;26527;27599;25099;25099;28445;28445
30B;29;71801;72000;26635;27707;25207;25207;28553;28553
30B;29;72001;72200;26743;27815;25315;25315;28661;28661
30B;29;72201;72400;26851;27923;25423;25423;28769;28769
30B;29;72401;72600;26959;28031;25531;25531;28877;28877
30B;29;72601;72800;27067;28139;25639;25639;28985;28985
30B;29;72801;73000;27175;28247;25747;25747;29093;29093
30B;29;73001;73200;27283;28355;25855;25855;29201;29201
30B;29;73201;73400;27391;28463;25963;25963;29309;29309
30B;29;73401;73600;27499;28571;26071;26071;29417;29417
30B;29;73601;73800;27607;28679;26179;26179;29525;29525
30B;29;73801;74000;27715;28787;26287;26287;29633;29633
30B;29;74001;74200;27823;28895;26395;26395;29741;29741
30B;29;74201;74400;27931;29003;26503;26503;29849;29849
30B;29;74401;74600;28039;29111;26611;26611;29957;29957
30B;29;74601;74800;28147;29219;26719;26719;30065;30065
30B;29;74801;75000;28255;29327;26827;26827;30173;30173
30B;29;75001;75200;28363;29435;26935;26935;30281;30281
30B;29;75201;75400;28471;29543;27043;27043;30389;30389
30B;29;75401;75600;28579;29651;27151;27151;30497;30497
30B;29;75601;75800;28687;29759;27259;27259;30605;30605
30B;29;75801;76000;28795;29867;27367;27367;30713;30713
30B;29;76001;76200;28903;29975;27475;27475;30821;30821
30B;29;76201;76400;29011;30083;27583;27583;30929;30929
30B;29;76401;76600;29119;30191;27691;27691;31037;31037
30B;29;76601;76800;29227;30299;27799;27799;31145;31145
30B;29;76801;77000;29335;30407;27907;27907;31253;31253
30B;29;77001;77200;29443;30515;28015;28015;31361;31361
30B;29;77201;77400;29551;30623;28123;28123;31469;31469
30B;29;77401;77600;29659;30731;28231;28231;31577;31577
30B;29;77601;77800;29767;30839;28339;28339;31685;31685
30B;29;77801;78000;29875;30947;28447;28447;31793;31793
30B;29;78001;78200;29983;31055;28555;28555;31901;31901
30B;29;78201;78400;30091;31163;28663;28663;32009;32009
30B;29;78401;78600;30199;31271;28771;28771;32117;32117
30B;29;78601;78800;30307;31379;28879;28879;32225;32225
30B;29;78801;79000;30415;31487;28987;28987;32333;32333
30B;29;79001;79200;30523;31595;29095;29095;32441;32441
30B;29;79201;79400;30631;31703;29203;29203;32549;32549
30B;29;79401;79600;30739;31811;29311;29311;32657;32657
30B;29;79601;79800;30847;31919;29419;29419;32765;32765
30B;29;79801;80000;30955;32027;29527;29527;32873;32873
30%;29;80001;82600;39;40;37;37;41;41
30%;29;82601;82800;39;41;37;37;42;42
30%;29;82801;84400;39;41;38;38;42;42
30%;29;84401;88200;40;41;38;38;42;42
30%;29;88201;89200;40;41;39;39;42;42
30%;29;89201;89600;40;42;39;39;42;42
30%;29;89601;90600;40;42;39;39;43;43
30%;29;90601;94200;41;42;39;39;43;43
30%;29;94201;97000;41;42;40;40;43;43
30%;29;97001;97800;41;43;40;40;43;43
30%;29;97801;98200;42;43;40;40;43;43
30%;29;98201;101200;42;43;40;40;44;44
30%;29;101201;106400;42;43;41;41;44;44
30%;29;106401;108600;43;44;41;41;44;44
30%;29;108601;109200;43;44;41;41;45;45
30%;29;109201;116600;43;44;42;42;45;45
