30B;29;23401;23600;4766;5222;2792;6121;6338;6338
30B;29;23601;23800;4819;5290;2850;6182;6401;6401
30B;29;23801;24000;4871;5357;2907;6246;6467;6467
30B;29;24001;24200;4923;5423;2963;6308;6529;6529
30B;29;24201;24400;4975;5490;3020;6369;6592;6592
30B;29;24401;24600;5027;5558;3078;6433;6657;6657
30B;29;24601;24800;5079;5626;3136;6494;6720;6720
30B;29;24801;25000;5131;5693;3193;6558;6786;6786
30B;29;25001;25200;5183;5758;3258;6620;6848;6848
30B;29;25201;25400;5235;5826;3326;6681;6911;6911
30B;29;25401;25600;5287;5894;3394;6745;6976;6976
30B;29;25601;25800;5339;5961;3461;6806;7039;7039
30B;29;25801;26000;5391;6029;3529;6870;7105;7105
30B;29;26001;26200;5443;6094;3594;6932;7167;7167
30B;29;26201;26400;5495;6162;3662;6993;7230;7230
30B;29;26401;26600;5547;6230;3730;7057;7295;7295
30B;29;26601;26800;5599;6297;3797;7118;7358;7358
30B;29;26801;27000;5651;6363;3863;7182;7424;7424
30B;29;27001;27200;5703;6430;3930;7244;7486;7486
30B;29;27201;27400;5755;6498;3998;7305;7549;7549
30B;29;27401;27600;5808;6566;4066;7369;7614;7614
30B;29;27601;27800;5860;6633;4133;7430;7677;7677
30B;29;27801;28000;5912;6699;4199;7494;7743;7743
30B;29;28001;28200;5964;6766;4266;7556;7805;7805
30B;29;28201;28400;6016;6834;4334;7617;7868;7868
30B;29;28401;28600;6068;6902;4402;7681;7933;7933
30B;29;28601;28800;6120;6969;4469;7742;7996;7996
30B;29;28801;29000;6172;7034;4534;7806;8062;8062
30B;29;29001;29200;6224;7102;4602;7868;8124;8124
30B;29;29201;29400;6276;7170;4670;7929;8187;8187
30B;29;29401;29600;6328;7237;4737;7993;8252;8252
30B;29;29601;29800;6380;7305;4805;8055;8315;8315
30B;29;29801;30000;6432;7370;4870;8114;8376;8376
30B;29;30001;30200;6484;7438;4938;8170;8434;8434
30B;29;30201;30400;6536;7506;5006;8227;8492;8492
30B;29;30401;30600;6587;7573;5073;8283;8550;8550
30B;29;30601;30800;6644;7641;5141;8340;8608;8608
30B;29;30801;31000;6702;7706;5206;8397;8666;8666
30B;29;31001;31200;6760;7774;5274;8453;8724;8724
30B;29;31201;31400;6818;7842;5342;8510;8782;8782
30B;29;31401;31600;6876;7909;5409;8566;8840;8840
30B;29;31601;31800;6934;7975;5475;8623;8898;8898
30B;29;31801;32000;6992;8042;5542;8680;8956;8956
30B;29;32001;32200;7050;8110;5610;8736;9014;9014
30B;29;32201;32400;7108;8178;5678;8793;9072;9072
30B;29;32401;32600;7166;8245;5745;8849;9130;9130
30B;29;32601;32800;7224;8310;5810;8906;9188;9188
30B;29;32801;33000;7282;8378;5878;8963;9246;9246
30B;29;33001;33200;7340;8446;5946;9019;9304;9304
30B;29;33201;33400;7398;8513;6013;9076;9362;9362
30B;29;33401;33600;7456;8581;6081;9132;9420;9420
30B;29;33601;33800;7514;8646;6146;9189;9478;9478
30B;29;33801;34000;7572;8714;6214;9246;9536;9536
30B;29;34001;34200;7630;8782;6282;9302;9594;9594
30B;29;34201;34400;7688;8849;6349;9359;9652;9652
30B;29;34401;34600;7746;8917;6417;9416;9710;9710
30B;29;34601;34800;7804;8982;6482;9472;9768;9768
30B;29;34801;35000;7862;9045;6545;9529;9826;9826
30B;29;35001;35200;7920;9108;6608;9585;9884;9884
30B;29;35201;35400;7978;9171;6671;9642;9942;9942
30B;29;35401;35600;8036;9236;6736;9699;10000;10000
30B;29;35601;35800;8094;9299;6799;9755;10058;10058
30B;29;35801;36000;8152;9362;6862;9812;10116;10116
30B;29;36001;36200;8210;9425;6925;9868;10174;10174
30B;29;36201;36400;8268;9487;6987;9925;10232;10232
30B;29;36401;36600;8326;9550;7050;9982;10290;10290
30B;29;36601;36800;8384;9613;7113;10038;10348;10348
30B;29;36801;37000;8442;9678;7178;10095;10406;10406
30B;29;37001;37200;8500;9741;7241;10151;10464;10464
30B;29;37201;37400;8558;9804;7304;10208;10522;10522
30B;29;37401;37600;8616;9867;7367;10265;10580;10580
30B;29;37601;37800;8674;9930;7430;10321;10638;10638
30B;29;37801;38000;8732;9992;7492;10378;10696;10696
30B;29;38001;38200;8790;10058;7558;10434;10754;10754
30B;29;38201;38400;8848;10121;7621;10491;10812;10812
30B;29;38401;38600;8906;10183;7683;10548;10870;10870
30B;29;38601;38800;8964;10246;7746;10604;10928;10928
30B;29;38801;39000;9022;10309;7809;10661;10986;10986
30B;29;39001;39200;9108;10372;7872;10746;11072;11072
30B;29;39201;39400;9206;10437;7937;10842;11170;11170
30B;29;39401;39600;9304;10500;8000;10939;11268;11268
30B;29;39601;39800;9402;10563;8063;11036;11366;11366
30B;29;39801;40000;9500;10626;8126;11132;11464;11464
30B;29;40001;40200;9598;10688;8188;11229;11562;11562
30B;29;40201;40400;9696;10751;8251;11325;11660;11660
30B;29;40401;40600;9794;10817;8317;11422;11758;11758
30B;29;40601;40800;9892;10879;8379;11519;11856;11856
30B;29;40801;41000;9990;10942;8442;11615;11954;11954
30B;29;41001;41200;10088;11007;8507;11712;12052;12052
30B;29;41201;41400;10186;11113;8613;11809;12150;12150
30B;29;41401;41600;10284;11219;8719;11905;12248;12248
30B;29;41601;41800;10382;11325;8825;12002;12346;12346
30B;29;41801;42000;10480;11435;8935;12098;12444;12444
30B;29;42001;42200;10578;11542;9042;12195;12542;12542
30B;29;42201;42400;10676;11648;9148;12292;12640;12640
30B;29;42401;42600;10774;11754;9254;12388;12738;12738
30B;29;42601;42800;10872;11860;9360;12485;12836;12836
30B;29;42801;43000;10970;11966;9466;12581;12934;12934
30B;29;43001;43200;11068;12077;9577;12678;13032;13032
30B;29;43201;43400;11166;12183;9683;12775;13130;13130
30B;29;43401;43600;11264;12289;9789;12871;13228;13228
30B;29;43601;43800;11362;12395;9895;12968;13326;13326
30B;29;43801;44000;11460;12501;10001;13064;13424;13424
30B;29;44001;44200;11558;12607;10107;13161;13522;13522
30B;29;44201;44400;11656;12718;10218;13258;13620;13620
30B;29;44401;44600;11754;12824;10324;13354;13718;13718
30B;29;44601;44800;11852;12930;10430;13451;13816;13816
30B;29;44801;45000;11950;13036;10536;13547;13914;13914
30B;29;45001;45200;12048;13142;10642;13644;14012;14012
30B;29;45201;45400;12146;13248;10748;13741;14110;14110
30B;29;45401;45600;12244;13359;10859;13837;14208;14208
30B;29;45601;45800;12342;13465;10965;13934;14306;14306
30B;29;45801;46000;12440;13571;11071;14031;14404;14404
30B;29;46001;46200;12538;13677;11177;14127;14502;14502
30B;29;46201;46400;12636;13783;11283;14224;14600;14600
30B;29;46401;46600;12734;13890;11390;14320;14698;14698
30B;29;46601;46800;12832;13996;11496;14417;14796;14796
30B;29;46801;47000;12930;14106;11606;14514;14894;14894
30B;29;47001;47200;13028;14208;11708;14610;14992;14992
30B;29;47201;47400;13126;14306;11806;14707;15090;15090
30B;29;47401;47600;13224;14404;11904;14803;15188;15188
30B;29;47601;47800;13322;14502;12002;14900;15286;15286
30B;29;47801;48000;13420;14600;12100;14997;15384;15384
30B;29;48001;48200;13518;14698;12198;15093;15482;15482
30B;29;48201;48400;13616;14796;12296;15190;15580;15580
30B;29;48401;48600;13714;14894;12394;15286;15678;15678
30B;29;48601;48800;13812;14992;12492;15383;15776;15776
30B;29;48801;49000;13910;15090;12590;15480;15874;15874
30B;29;49001;49200;14008;15188;12688;15576;15972;15972
30B;29;49201;49400;14106;15286;12786;15673;16070;16070
30B;29;49401;49600;14204;15384;12884;15769;16168;16168
30B;29;49601;49800;14302;15482;12982;15866;16266;16266
30B;29;49801;50000;14400;15580;13080;15963;16364;16364
30B;29;50001;50200;14498;15678;13184;16059;16462;16462
30B;29;50201;50400;14596;15776;13288;16156;16560;16560
30B;29;50401;50600;14694;15874;13392;16252;16658;16658
30B;29;50601;50800;14792;15972;13496;16349;16756;16756
30B;29;50801;51000;14890;16070;13600;16446;16854;16854
30B;29;51001;51200;14988;16168;13704;16542;16952;16952
30B;29;51201;51400;15088;16266;13808;16639;17050;17050
30B;29;51401;51600;15192;16364;13912;16736;17148;17148
30B;29;51601;51800;15296;16462;14016;16832;17246;17246
30B;29;51801;52000;15400;16560;14120;16929;17344;17344
30B;29;52001;52200;15504;16658;14224;17025;17442;17442
30B;29;52201;52400;15608;16756;14328;17122;17540;17540
30B;29;52401;52600;15712;16854;14432;17219;17638;17638
30B;29;52601;52800;15816;16952;14536;17315;17736;17736
30B;29;52801;53000;15920;17050;14640;17412;17834;17834
30B;29;53001;53200;16024;17148;14744;17508;17932;17932
30B;29;53201;53400;16128;17246;14848;17605;18030;18030
30B;29;53401;53600;16232;17344;14952;17702;18128;18128
30B;29;53601;53800;16336;17442;15056;17798;18226;18226
30B;29;53801;54000;16440;17540;15160;17895;18324;18324
30B;29;54001;54200;16544;17638;15264;17991;18422;18422
30B;29;54201;54400;16648;17736;15368;18088;18520;18520
30B;29;54401;54600;16752;17834;15472;18185;18618;18618
30B;29;54601;54800;16856;17932;15576;18281;18716;18716
30B;29;54801;55000;16960;18030;15680;18378;18814;18814
30B;29;55001;55200;17064;18128;15784;18474;18912;18912
30B;29;55201;55400;17168;18226;15888;18571;19010;19010
30B;29;55401;55600;17272;18324;15992;18668;19108;19108
30B;29;55601;55800;17376;18422;16096;18764;19206;19206
30B;29;55801;56000;17480;18520;16200;18861;19304;19304
30B;29;56001;56200;17584;18618;16304;18958;19402;19402
30B;29;56201;56400;17693;18716;16408;19059;19505;19505
30B;29;56401;56600;17807;18814;16512;19165;19613;19613
30B;29;56601;56800;17921;18912;16616;19272;19721;19721
30B;29;56801;57000;18035;19010;16720;19379;19829;19829
30B;29;57001;57200;18149;19108;16824;19485;19937;19937
30B;29;57201;57400;18263;19206;16928;19592;20045;20045
30B;29;57401;57600;18377;19304;17032;19698;20153;20153
30B;29;57601;57800;18491;19402;17136;19805;20261;20261
30B;29;57801;58000;18605;19505;17245;19912;20369;20369
30B;29;58001;58200;18719;19613;17359;20018;20477;20477
30B;29;58201;58400;18833;19721;17473;20125;20585;20585
30B;29;58401;58600;18947;19829;17587;20231;20693;20693
30B;29;58601;58800;19061;19937;17701;20338;20801;20801
30B;29;58801;59000;19175;20045;17815;20445;20909;20909
30B;29;59001;59200;19289;20153;17929;20551;21017;21017
30B;29;59201;59400;19403;20261;18043;20658;21125;21125
30B;29;59401;59600;19517;20369;18157;20764;21233;21233
30B;29;59601;59800;19631;20477;18271;20871;21341;21341
30B;29;59801;60000;19745;20585;18385;20978;21449;21449
30B;29;60001;60200;19859;20693;18499;21084;21557;21557
30B;29;60201;60400;19973;20801;18613;21191;21665;21665
30B;29;60401;60600;20087;20909;18727;21297;21773;21773
30B;29;60601;60800;20201;21017;18841;21404;21881;21881
30B;29;60801;61000;20315;21125;18955;21511;21989;21989
30B;29;61001;61200;20429;21233;19069;21617;22097;22097
30B;29;61201;61400;20543;21341;19183;21724;22205;22205
30B;29;61401;61600;20657;21449;19297;21831;22313;22313
30B;29;61601;61800;20771;21557;19411;21937;22421;22421
30B;29;61801;62000;20885;21665;19525;22044;22529;22529
30B;29;62001;62200;20999;21773;19639;22150;22637;22637
30B;29;62201;62400;21113;21881;19753;22257;22745;22745
30B;29;62401;62600;21227;21989;19867;22364;22853;22853
30B;29;62601;62800;21341;22097;19981;22470;22961;22961
30B;29;62801;63000;21455;22205;20095;22577;23069;23069
30B;29;63001;63200;21569;22313;20209;22683;23177;23177
30B;29;63201;63400;21683;22421;20323;22790;23285;23285
30B;29;63401;63600;21797;22529;20437;22897;23393;23393
30B;29;63601;63800;21911;22637;20551;23003;23501;23501
30B;29;63801;64000;22025;22745;20665;23110;23609;23609
30B;29;64001;64200;22139;22853;20779;23216;23717;23717
30B;29;64201;64400;22253;22961;20893;23323;23825;23825
30B;29;64401;64600;22367;23069;21007;23430;23933;23933
30B;29;64601;64800;22481;23177;21121;23536;24041;24041
30B;29;64801;65000;22595;23285;21235;23643;24149;24149
30B;29;65001;65200;22709;23393;21349;23749;24257;24257
30B;29;65201;65400;22823;23501;21463;23856;24365;24365
30B;29;65401;65600;22937;23609;21577;23963;24473;24473
30B;29;65601;65800;23051;23717;21691;24069;24581;24581
30B;29;65801;66000;23165;23825;21805;24176;24689;24689
30B;29;66001;66200;23279;23933;21919;24283;24797;24797
30B;29;66201;66400;23393;24041;22033;24389;24905;24905
30B;29;66401;66600;23507;24149;22147;24496;25013;25013
30B;29;66601;66800;23621;24257;22261;24602;25121;25121
30B;29;66801;67000;23735;24365;22375;24709;25229;25229
30B;29;67001;67200;23849;24473;22489;24816;25337;25337
30B;29;67201;67400;23963;24581;22603;24922;25445;25445
30B;29;67401;67600;24077;24689;22717;25029;25553;25553
30B;29;67601;67800;24191;24797;22831;25135;25661;25661
30B;29;67801;68000;24305;24905;22945;25242;25769;25769
30B;29;68001;68200;24419;25013;23059;25349;25877;25877
30B;29;68201;68400;24533;25121;23173;25455;25985;25985
30B;29;68401;68600;24647;25229;23287;25562;26093;26093
30B;29;68601;68800;24761;25337;23401;25668;26201;26201
30B;29;68801;69000;24875;25445;23515;25775;26309;26309
30B;29;69001;69200;24989;25553;23629;25882;26417;26417
30B;29;69201;69400;25103;25661;23743;25988;26525;26525
30B;29;69401;69600;25217;25769;23857;26095;26633;26633
30B;29;69601;69800;25331;25877;23971;26201;26741;26741
30B;29;69801;70000;25445;25985;24085;26308;26849;26849
30B;29;70001;70200;25559;26093;24199;26415;26957;26957
30B;29;70201;70400;25673;26201;24313;26521;27065;27065
30B;29;70401;70600;25787;26309;24427;26628;27173;27173
30B;29;70601;70800;25901;26417;24541;26734;27281;27281
30B;29;70801;71000;26015;26525;24655;26841;27389;27389
30B;29;71001;71200;26129;26633;24769;26948;27497;27497
30B;29;71201;71400;26243;26741;24883;27054;27605;27605
30B;29;71401;71600;26357;26849;24997;27161;27713;27713
30B;29;71601;71800;26471;26957;25111;27268;27821;27821
30B;29;71801;72000;26585;27065;25225;27374;27929;27929
30B;29;72001;72200;26699;27173;25339;27481;28037;28037
30B;29;72201;72400;26813;27281;25453;27587;28145;28145
30B;29;72401;72600;26927;27389;25567;27694;28253;28253
30B;29;72601;72800;27041;27497;25681;27801;28361;28361
30B;29;72801;73000;27155;27605;25795;27907;28469;28469
30B;29;73001;73200;27269;27713;25909;28014;28577;28577
30B;29;73201;73400;27383;27821;26023;28120;28685;28685
30B;29;73401;73600;27497;27929;26137;28227;28793;28793
30B;29;73601;73800;27611;28037;26251;28334;28901;28901
30B;29;73801;74000;27725;28145;26365;28440;29009;29009
30B;29;74001;74200;27839;28253;26479;28547;29117;29117
30B;29;74201;74400;27953;28361;26593;28653;29225;29225
30B;29;74401;74600;28067;28469;26707;28760;29333;29333
30B;29;74601;74800;28181;28577;26821;28867;29441;29441
30B;29;74801;75000;28295;28685;26935;28973;29549;29549
30B;29;75001;75200;28409;28793;27049;29080;29657;29657
30B;29;75201;75400;28523;28901;27163;29186;29765;29765
30B;29;75401;75600;28637;29009;27277;29293;29873;29873
30B;29;75601;75800;28751;29117;27391;29400;29981;29981
30B;29;75801;76000;28865;29225;27505;29506;30089;30089
30B;29;76001;76200;28979;29333;27619;29613;30197;30197
30B;29;76201;76400;29093;29441;27733;29720;30305;30305
30B;29;76401;76600;29207;29549;27847;29826;30413;30413
30B;29;76601;76800;29321;29657;27961;29933;30521;30521
30B;29;76801;77000;29435;29765;28075;30039;30629;30629
30B;29;77001;77200;29549;29873;28189;30146;30737;30737
30B;29;77201;77400;29663;29981;28303;30253;30845;30845
30B;29;77401;77600;29777;30089;28417;30359;30953;30953
30B;29;77601;77800;29891;30197;28531;30466;31061;31061
30B;29;77801;78000;30005;30305;28645;30572;31169;31169
30B;29;78001;78200;30119;30413;28759;30679;31277;31277
30B;29;78201;78400;30233;30521;28873;30786;31385;31385
30B;29;78401;78600;30347;30629;28987;30892;31493;31493
30B;29;78601;78800;30461;30737;29101;30999;31601;31601
30B;29;78801;79000;30575;30845;29215;31105;31709;31709
30B;29;79001;79200;30689;30953;29329;31212;31817;31817
30B;29;79201;79400;30803;31061;29443;31319;31925;31925
30B;29;79401;79600;30917;31169;29557;31425;32033;32033
30B;29;79601;79800;31031;31277;29671;31532;32141;32141
30B;29;79801;80000;31145;31385;29785;31638;32249;32249
30%;29;80001;81000;39;39;37;40;40;40
30%;29;81001;81400;39;39;38;40;41;41
30%;29;81401;82400;39;40;38;40;41;41
30%;29;82401;85400;40;40;38;40;41;41
30%;29;85401;85800;40;40;39;40;41;41
30%;29;85801;87400;40;40;39;41;41;41
30%;29;87401;87600;40;41;39;41;41;41
30%;29;87601;90200;41;41;39;41;42;42
30%;29;90201;93200;41;41;40;41;42;42
30%;29;93201;94400;42;41;40;42;42;42
30%;29;94401;95200;42;42;40;42;42;42
30%;29;95201;95800;42;42;40;42;43;43
30%;29;95801;99600;42;42;41;42;43;43
